lr-AdamW,step,val_loss,val_acc,epoch,train_loss,train_acc
,104,,,20,0.08905284851789474,1.0
,104,0.24537138640880585,0.7452830076217651,20,,
0.006,105,,,,,
,105,,,21,0.04921569675207138,0.875
,106,,,21,0.15567123889923096,0.75
,107,,,21,0.15675926208496094,0.875
,108,,,21,0.14558377861976624,0.8125
,109,,,21,0.06892657279968262,0.875
,109,0.18023236095905304,0.8066037893295288,21,,
0.006,110,,,,,
,110,,,22,0.17567774653434753,0.875
,111,,,22,0.22166889905929565,0.875
,112,,,22,0.23711618781089783,0.75
,113,,,22,0.5550212860107422,0.375
,114,,,22,0.08227738738059998,0.8125
,114,0.1471729874610901,0.849056601524353,22,,
0.006,115,,,,,
,115,,,23,0.24493342638015747,0.75
,116,,,23,0.20624509453773499,0.75
,117,,,23,0.3071909248828888,0.75
,118,,,23,0.16892148554325104,1.0
,119,,,23,0.11297111958265305,1.0
,119,0.09504915773868561,0.900943398475647,23,,
0.006,120,,,,,
,120,,,24,0.000635296106338501,1.0
,121,,,24,0.314530611038208,0.75
,122,,,24,0.1464415341615677,0.75
,123,,,24,0.1544516384601593,0.9375
,124,,,24,0.13366582989692688,1.0
,124,0.08754227310419083,0.9056603908538818,24,,
0.006,125,,,,,
,125,,,25,0.126499205827713,0.875
,126,,,25,0.24117133021354675,0.75
,127,,,25,0.08693551272153854,0.875
,128,,,25,0.1805339753627777,0.75
,129,,,25,0.00561157613992691,1.0
,129,0.0635603815317154,0.9292452931404114,25,,
0.0036,130,,,,,
,130,,,26,0.1783542037010193,0.875
,131,,,26,0.08193191885948181,0.875
,132,,,26,0.1438688337802887,0.875
,133,,,26,0.0931103304028511,1.0
,134,,,26,0.15944761037826538,0.875
,134,0.05099039152264595,0.9433962106704712,26,,
0.0036,135,,,,,
,135,,,27,0.03978639841079712,0.9375
,136,,,27,0.02090565115213394,1.0
,137,,,27,0.22431010007858276,0.75
,138,,,27,0.13493452966213226,0.75
,139,,,27,0.0865020751953125,0.875
,139,0.06586693972349167,0.9245283007621765,27,,
0.0036,140,,,,,
,140,,,28,0.1840457171201706,0.8125
,141,,,28,0.11770055443048477,0.875
,142,,,28,0.1901944875717163,0.875
,143,,,28,0.12644600868225098,0.875
,144,,,28,0.1433843970298767,0.875
,144,0.09222676604986191,0.8962264060974121,28,,
0.0036,145,,,,,
,145,,,29,0.28689002990722656,0.6875
,146,,,29,0.14394941926002502,0.875
,147,,,29,0.23759055137634277,0.75
,148,,,29,0.164200559258461,0.875
,149,,,29,0.0877746120095253,1.0
,149,0.05118924751877785,0.9386792182922363,29,,
0.0036,150,,,,,
,150,,,30,0.3125,0.75
,151,,,30,0.13063916563987732,0.8125
,152,,,30,0.06162168085575104,1.0
,153,,,30,0.009912148118019104,1.0
,154,,,30,0.2181834578514099,0.875
,154,0.05782013013958931,0.9386792182922363,30,,
0.0036,155,,,,,
,155,,,31,0.06273628026247025,1.0
,156,,,31,0.1341216266155243,1.0
,157,,,31,0.1757637858390808,0.75
,158,,,31,0.0685296431183815,1.0
,159,,,31,0.07444093376398087,0.875
,159,0.060006242245435715,0.9292452931404114,31,,
0.0036,160,,,,,
,160,,,32,0.18750989437103271,1.0
,161,,,32,0.03223633021116257,1.0
,162,,,32,0.13639101386070251,0.8125
,163,,,32,0.18750979006290436,1.0
,164,,,32,0.024185381829738617,1.0
,164,0.05650806427001953,0.9433962106704712,32,,
0.0036,165,,,,,
,165,,,33,0.2784239649772644,0.75
,166,,,33,0.06636079400777817,1.0
,167,,,33,0.15884540975093842,1.0
,168,,,33,0.35889381170272827,0.625
,169,,,33,0.09701282531023026,1.0
,169,0.0656459704041481,0.9292452931404114,33,,
0.0036,170,,,,,
,170,,,34,0.5115897059440613,0.625
,171,,,34,0.08079645782709122,0.875
,172,,,34,0.16933539509773254,0.75
,173,,,34,0.09495586156845093,0.875
,174,,,34,0.01380571722984314,1.0
,174,0.07235488295555115,0.9245283007621765,34,,
0.0036,175,,,,,
,175,,,35,0.12702719867229462,0.875
,176,,,35,0.00647871196269989,1.0
,177,,,35,0.24494732916355133,0.75
,178,,,35,0.1827709972858429,0.75
,179,,,35,0.02512340247631073,1.0
,179,0.10161604732275009,0.8867924809455872,35,,
0.0036,180,,,,,
,180,,,36,0.013312079012393951,1.0
,181,,,36,0.1035778596997261,1.0
,182,,,36,0.06553379446268082,1.0
,183,,,36,0.08673664927482605,0.875
,184,,,36,0.11118730902671814,0.875
,184,0.14451487362384796,0.849056601524353,36,,
0.00216,185,,,,,
,185,,,37,0.20033428072929382,0.75
,186,,,37,0.13388562202453613,0.875
,187,,,37,0.12566345930099487,1.0
,188,,,37,0.49087798595428467,0.5
,189,,,37,9.08002257347107e-05,1.0
,189,0.14444562792778015,0.8537735939025879,37,,
0.00216,190,,,,,
,190,,,38,0.0007438063621520996,1.0
,191,,,38,0.20461469888687134,0.875
,192,,,38,0.2200281023979187,0.75
,193,,,38,0.058613330125808716,1.0
,194,,,38,0.1773865818977356,0.875
,194,0.14494222402572632,0.849056601524353,38,,
0.00216,195,,,,,
,195,,,39,0.06276415288448334,1.0
,196,,,39,0.1113310307264328,1.0
,197,,,39,0.10583386570215225,0.875
,198,,,39,0.07677818089723587,0.875
,199,,,39,0.15385833382606506,0.75
,199,0.14468705654144287,0.849056601524353,39,,
